epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
141,462.03,0.62821,0.26691,0.00275,0.98622,0.92943,0.96159,0.85093,0.52658,0.30741,0.00376,0.000614,0.000614,0.000614
142,465.32,0.61534,0.27439,0.00275,0.96095,0.95876,0.96367,0.86893,0.51291,0.29025,0.00363,0.0006041,0.0006041,0.0006041
143,468.484,0.60641,0.255,0.00292,0.98259,0.93506,0.96218,0.85833,0.511,0.29207,0.00357,0.0005942,0.0005942,0.0005942
144,471.819,0.55897,0.24948,0.00269,0.96045,0.94617,0.96115,0.85142,0.5104,0.28687,0.00347,0.0005843,0.0005843,0.0005843
145,474.967,0.62176,0.2651,0.00277,0.98321,0.92208,0.96091,0.85244,0.50429,0.28211,0.00339,0.0005744,0.0005744,0.0005744
146,478.061,0.56196,0.26227,0.00273,0.97111,0.93506,0.96276,0.86193,0.50817,0.2992,0.0035,0.0005645,0.0005645,0.0005645
147,481.307,0.53787,0.22264,0.00259,0.98589,0.90772,0.96162,0.86273,0.50268,0.33239,0.00359,0.0005546,0.0005546,0.0005546
148,484.446,0.5608,0.25551,0.00245,0.98372,0.90909,0.96431,0.85577,0.51942,0.31431,0.0037,0.0005447,0.0005447,0.0005447
149,487.678,0.53932,0.243,0.00258,0.98568,0.89417,0.96203,0.86217,0.48902,0.32663,0.00339,0.0005348,0.0005348,0.0005348
150,490.792,0.55474,0.24382,0.00289,0.92445,0.96104,0.96265,0.86299,0.51117,0.33141,0.00355,0.0005249,0.0005249,0.0005249
151,493.889,0.52324,0.2154,0.00252,0.93748,0.97374,0.96219,0.86932,0.50114,0.30571,0.00356,0.000515,0.000515,0.000515
152,496.983,0.58276,0.25916,0.0028,0.95934,0.94805,0.96195,0.85022,0.53059,0.30156,0.00374,0.0005051,0.0005051,0.0005051
153,500.029,0.58507,0.25058,0.0028,0.9308,0.96104,0.96107,0.8505,0.48596,0.30353,0.0035,0.0004952,0.0004952,0.0004952
154,503.296,0.56119,0.24079,0.00272,0.97363,0.95916,0.96476,0.85384,0.51708,0.29319,0.00367,0.0004853,0.0004853,0.0004853
155,506.46,0.54742,0.22619,0.00252,0.96287,0.93506,0.96746,0.86445,0.52124,0.31222,0.00372,0.0004754,0.0004754,0.0004754
156,509.777,0.52244,0.23716,0.00262,0.94898,0.97403,0.97044,0.88276,0.47244,0.28086,0.00332,0.0004655,0.0004655,0.0004655
157,512.894,0.53766,0.23346,0.00253,0.98307,0.94805,0.97148,0.8636,0.50591,0.3051,0.0036,0.0004556,0.0004556,0.0004556
158,515.994,0.47962,0.21962,0.00231,0.97366,0.95998,0.97263,0.87688,0.49531,0.30387,0.00349,0.0004457,0.0004457,0.0004457
159,519.088,0.53241,0.24131,0.00225,0.95785,0.96104,0.96823,0.86968,0.48351,0.30377,0.00344,0.0004358,0.0004358,0.0004358
160,522.215,0.52877,0.23955,0.00249,0.97119,0.96104,0.9661,0.86923,0.50517,0.28963,0.00352,0.0004259,0.0004259,0.0004259
161,525.465,0.52421,0.22918,0.00239,0.96503,0.93506,0.96363,0.86463,0.52296,0.30008,0.00372,0.000416,0.000416,0.000416
162,528.617,0.52947,0.23488,0.00249,0.9566,0.94805,0.96249,0.87173,0.49489,0.29858,0.00339,0.0004061,0.0004061,0.0004061
163,531.894,0.55269,0.24635,0.00259,0.92385,0.94805,0.95838,0.86871,0.48755,0.31628,0.00339,0.0003962,0.0003962,0.0003962
164,535.062,0.55071,0.27125,0.00261,0.97182,0.94805,0.96131,0.86767,0.49798,0.29935,0.0035,0.0003863,0.0003863,0.0003863
165,538.339,0.53182,0.23243,0.00245,0.97363,0.95916,0.96363,0.86969,0.4846,0.29572,0.00329,0.0003764,0.0003764,0.0003764
166,541.483,0.51865,0.22909,0.00227,0.97338,0.97403,0.9644,0.87006,0.49152,0.28091,0.00336,0.0003665,0.0003665,0.0003665
167,544.792,0.49251,0.21851,0.0023,0.9714,0.97403,0.96495,0.87109,0.50195,0.28136,0.00345,0.0003566,0.0003566,0.0003566
168,547.992,0.52184,0.23536,0.00241,0.96085,0.95618,0.96423,0.8686,0.48553,0.29676,0.0033,0.0003467,0.0003467,0.0003467
169,551.076,0.50011,0.21217,0.00238,0.93312,0.96104,0.96313,0.8626,0.49833,0.32643,0.00348,0.0003368,0.0003368,0.0003368
170,554.348,0.49374,0.20951,0.00235,0.97332,0.94775,0.96346,0.86605,0.50023,0.30321,0.00349,0.0003269,0.0003269,0.0003269
171,557.503,0.47463,0.20605,0.00218,0.97079,0.94805,0.96308,0.8625,0.49231,0.29864,0.00351,0.000317,0.000317,0.000317
172,560.633,0.52288,0.23393,0.00226,0.97329,0.94654,0.96414,0.86702,0.49105,0.29701,0.00347,0.0003071,0.0003071,0.0003071
173,563.871,0.52143,0.2427,0.00231,0.96129,0.96765,0.96456,0.86623,0.48918,0.29083,0.00341,0.0002972,0.0002972,0.0002972
174,567.096,0.52376,0.20532,0.00242,0.98581,0.93506,0.9636,0.86371,0.51099,0.29377,0.00353,0.0002873,0.0002873,0.0002873
175,570.466,0.51752,0.22218,0.00256,0.96081,0.95528,0.96235,0.8667,0.47941,0.3035,0.00335,0.0002774,0.0002774,0.0002774
176,573.599,0.5008,0.22031,0.00223,0.96052,0.9478,0.96076,0.85886,0.51893,0.31766,0.00364,0.0002675,0.0002675,0.0002675
177,576.708,0.52877,0.22321,0.00241,0.98184,0.93506,0.9615,0.86334,0.50819,0.31164,0.00364,0.0002576,0.0002576,0.0002576
178,579.842,0.52172,0.22067,0.00237,0.97256,0.92056,0.96034,0.87329,0.48481,0.31665,0.00343,0.0002477,0.0002477,0.0002477
179,583.259,0.47247,0.23007,0.00223,0.97209,0.90465,0.9582,0.85985,0.50772,0.32871,0.00364,0.0002378,0.0002378,0.0002378
180,586.456,0.47904,0.18545,0.00223,0.96041,0.94524,0.96,0.86569,0.48998,0.31217,0.00346,0.0002279,0.0002279,0.0002279
181,589.653,0.5146,0.23041,0.00234,0.95736,0.94805,0.95986,0.85996,0.49568,0.31046,0.00355,0.000218,0.000218,0.000218
182,592.949,0.47061,0.21607,0.00234,0.95301,0.93506,0.95881,0.86694,0.50491,0.31424,0.0036,0.0002081,0.0002081,0.0002081
183,596.498,0.446,0.21291,0.00219,0.94791,0.94536,0.95932,0.86675,0.50468,0.32241,0.00352,0.0001982,0.0001982,0.0001982
